"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene-MFAP4",25.0067933932632,-0.715280613114722,0.7186843144472,-0.995263982719456,0.319607890277421,0.632145642042553
"gene-CNNM3",295.808588463794,0.285089298873231,0.286583860001807,0.994784908233956,0.319840887821044,0.632158400261096
"gene-ILK",1523.23049354273,-0.202584857567154,0.203674578071949,-0.994649697988278,0.319906667327197,0.632158400261096
"gene-ELOA",802.113683259526,-0.308452180591428,0.310096040326147,-0.994698868992362,0.319882744711281,0.632158400261096
"gene-UBE3B",1180.81169364715,-0.271344951975595,0.272731355767522,-0.994916595534002,0.319776830725006,0.632158400261096
"gene-MAPRE1",3552.15453843016,-0.159304177570276,0.160141141276465,-0.994773587227385,0.319846395128066,0.632158400261096
"gene-PCSK4",427.372631729307,-0.333388622825512,0.3351767023164,-0.994665263192429,0.319899094436814,0.632158400261096
"gene-LOC121921747",19.850425591769,-0.830938067500535,0.835076869319957,-0.995043807376928,0.319714958609727,0.632158400261096
"gene-C6",7535.03881048713,-0.514531326860606,0.51721647321385,-0.994808467068809,0.319829427401437,0.632158400261096
"gene-CPLANE1",1006.41685107929,0.308580054988781,0.310297209719892,0.994466096770058,0.319996003105012,0.632266164699494
"gene-STAM",606.828971045379,0.263902196652773,0.265477462414557,0.994066291927545,0.320190594616598,0.632581853305172
"gene-LOC121934300",1340.15771535912,-0.334928182130203,0.337287184602,-0.993005952851187,0.320707053486375,0.63305147194051
"gene-WDR49",3.85003409397629,-2.46477883718187,2.48206868691926,-0.993034096989939,0.320693338304566,0.63305147194051
"gene-EARS2",635.128545241901,0.341789518127836,0.344052709200994,0.993421964098424,0.320504362221205,0.63305147194051
"gene-CPPED1",3008.0639478433,-0.163555752714191,0.164682944590481,-0.993155381821152,0.320634238251464,0.63305147194051
"gene-EHF",52.9027508844979,-0.611277589178465,0.615457815058854,-0.993207940856208,0.320608629330748,0.63305147194051
"gene-TRA2B",3994.97608601985,0.278510596186683,0.28036441434131,0.99338782648653,0.320520991780111,0.63305147194051
"gene-AGRN",10523.1406006232,0.232513065255428,0.234140906730577,0.993047598995496,0.320686758652815,0.63305147194051
"gene-LOC121923066",37.1452888315156,1.10699963675866,1.11453731852741,0.993236940887081,0.320594499896831,0.63305147194051
"gene-LOC121937012",13.7112731750969,-0.787365585403982,0.792997637336991,-0.992897769592452,0.320759776844063,0.633086759989456
"gene-ITSN1",882.661288961406,-0.233529729707853,0.235230875951632,-0.992768184716837,0.320822937783531,0.633142638893243
"gene-ZFAND2B",3593.46925134903,0.387195784345782,0.390045826580376,0.992693057993773,0.320859559006417,0.633146135334917
"gene-TLR5",601.199006932762,-0.555838526865871,0.560196499949999,-0.992220634929855,0.321089908629974,0.633429419162024
"gene-TRARG1",5.01618681574999,-1.30796539107879,1.3181829467279,-0.99224875752302,0.32107619326025,0.633429419162024
"gene-LOC121923169",90.0765114986837,-2.11702036909948,2.13369707465503,-0.992184126906464,0.321107714139269,0.633429419162024
"gene-TIMM23B",6942.98352053237,0.27906335737828,0.281308744279638,0.992018069302795,0.32118871105618,0.63345163943429
"gene-CDC25C",60.1531897067566,-0.723078692125588,0.728876437695167,-0.992045640015594,0.32117526213187,0.63345163943429
"gene-LOC121935068",28.3768794636373,-0.687976708778719,0.693795660306326,-0.991612874134962,0.321386406667094,0.633772738123061
"gene-BCR",610.97576319711,-0.326487421565834,0.329295088702556,-0.991473704792307,0.321454326024709,0.633837876624367
"gene-SNRPD3",1430.50556750261,-0.195308402757426,0.197036234277623,-0.991230894527944,0.321572848106751,0.633942934526881
"gene-RASAL3",14.7834513396608,-1.24654170143395,1.25758127321925,-0.991221583828899,0.321577393472024,0.633942934526881
"gene-TMEM80",123.326853079344,0.370819156492994,0.374219868026052,0.990912530777704,0.321728293060724,0.634171599037348
"gene-OTULINL",996.614658255145,-0.37532998109366,0.378908878104063,-0.990554729072831,0.321903052609212,0.634447240161006
"gene-LOC121917771",863.191961909356,0.187082724477987,0.188898030628952,0.990390020769826,0.321983521200134,0.634537001102509
"gene-LOC121931102",331.436295035215,-0.2511462453558,0.253604637498838,-0.990306201939823,0.322024476107473,0.634548880902448
"gene-CCDC189",79.905245177317,0.329123462589809,0.332404340915001,0.990129857160826,0.322110651427376,0.634584593588574
"gene-LOC121918115",563.510796969,-0.23024151570484,0.232537553772969,-0.990126162287014,0.322112457181519,0.634584593588574
"gene-NTN4",39.9204354700733,-0.786415278641198,0.794608466359333,-0.989689025394263,0.322326140805132,0.634936715401458
"gene-LOC121922774",1060.41679104853,-0.324345184491045,0.327804155270323,-0.989448056945997,0.322443971841522,0.635099965353077
"gene-FNDC4",44.9398816108282,0.917473759921777,0.927453208857716,0.989239943491888,0.32254575974344,0.635162731738436
"gene-CADM1",769.536232981564,0.201691129210697,0.203873669268887,0.989294644737514,0.322519003435968,0.635162731738436
"gene-PINK1",2387.64918460417,-0.223076848522761,0.225540424402446,-0.989077009648218,0.322625465009155,0.6352508343217
"gene-LRP5",4942.3765069521,-0.314439007355828,0.318089854317497,-0.98852259224205,0.322896775521696,0.635281937853824
"gene-LOC121929352",100.660430580358,0.54459485217292,0.551223550618499,0.987974573223257,0.323165101078802,0.635281937853824
"gene-LMTK2",782.059424863989,-0.420545479810921,0.42534142140425,-0.988724489664102,0.322797957484456,0.635281937853824
"gene-DUOXA2",4.08190923400532,2.06991849838176,2.09407959809577,0.988462186568275,0.322926344715887,0.635281937853824
"gene-LOC121935825",1.79519929694506,2.32338285876833,2.34965972064573,0.988816737314554,0.3227528137365,0.635281937853824
"gene-PPFIA3",18.9399206499185,-0.755450551998038,0.764646797015888,-0.987973211875419,0.323165767814016,0.635281937853824
"gene-LOC121915266",2446.53766485957,-0.4311079356083,0.436226422910222,-0.988266443679007,0.32302217498976,0.635281937853824
"gene-CCDC169",10.7849370773649,1.34731582367366,1.36281335096152,0.988628283339812,0.322845042897221,0.635281937853824
"gene-C3H3orf80",27.4456033440388,-0.741720041683282,0.750234010578614,-0.988651582339268,0.322833639462438,0.635281937853824
"gene-IRF4",2.79224818821296,2.95034960778308,2.98574589867648,0.988144908476942,0.323081684573329,0.635281937853824
"gene-LOC121927212",196.363272521369,-0.305212652888401,0.308677505741046,-0.988775168944279,0.32277315577236,0.635281937853824
"gene-SRPX2",3.44888552148179,-1.79096807551997,1.81238004804931,-0.988185716040968,0.32306170239561,0.635281937853824
"gene-NBEAL2",2097.87513490526,0.19581092692482,0.198171661678526,0.988087425145902,0.323109833715443,0.635281937853824
"gene-NOA1",1415.25863979874,-0.294671443405839,0.298256607590038,-0.987979598463322,0.323162639919467,0.635281937853824
"gene-ADGRE3",15.5422829290382,-1.1605620743914,1.17468861421282,-0.987974225977419,0.32316527114622,0.635281937853824
"gene-RARRES2",11542.1680657907,-0.481389620234557,0.487307565928074,-0.98785583047075,0.323223260031968,0.635310196007938
"gene-LOC121917277",682.341483441581,-0.387548145659697,0.39233755345765,-0.987792634796887,0.323254215391059,0.635310196007938
"gene-LOC121928694",137.062549385726,-1.06282676767233,1.07607101873657,-0.987692028840453,0.323303499547317,0.635310196007938
"gene-NPB",4.57759243700503,-2.36366719980675,2.39331643125183,-0.987611654247671,0.323342876421069,0.635310196007938
"gene-JPT2",148.383694941113,0.380463293530651,0.385245368066084,0.987586938268878,0.323354985825925,0.635310196007938
"gene-LOC121915474",6785.05623422958,-0.415569145525845,0.42095259736678,-0.987211263513729,0.323539081190878,0.635603160367201
"gene-ESRP2",2677.66075370979,-0.350228723290398,0.354865163565722,-0.9869346423618,0.323674680058901,0.635663343131565
"gene-LOC121919764",156.816514678938,0.490291911521942,0.496772801098349,0.986954016882409,0.323665181520591,0.635663343131565
"gene-RNF113A",812.907602355328,-0.298335457154736,0.302258780558751,-0.987019985335868,0.323632841236875,0.635663343131565
"gene-PAQR4",185.872824570372,-0.536321356296369,0.54376786046899,-0.986305729496043,0.323983109058648,0.636200294571717
"gene-NDUFB10",5126.37432563994,-0.253995587313855,0.257605288259035,-0.985987473434358,0.324139259884357,0.636438136126553
"gene-PLEKHB1",2.01447182352438,2.5736537893828,2.61071479199649,0.985804269877622,0.324229170064986,0.636545878727108
"gene-RAB44",4.94139640153979,-1.29772646807177,1.31657778856457,-0.985681574870444,0.324289393752331,0.636595322062923
"gene-ZSWIM2",9.11209794516486,-1.34448282159865,1.36439657409595,-0.985404718191637,0.324425313003458,0.636783540001031
"gene-LOC121921584",32.8609856249255,0.768404852450517,0.779834499045225,0.985343497102653,0.324455373722454,0.636783540001031
"gene-PRDM15",496.146123311725,-0.269891101560217,0.273962523636153,-0.985138762696814,0.32455591538187,0.636912062071485
"gene-CASK",685.748670933317,0.221836734385404,0.225276950473637,0.984728947719683,0.324757229623842,0.637144318378903
"gene-S100A6",970.192871496405,-0.374846187049832,0.3807043519524,-0.984612298565737,0.32481454628057,0.637144318378903
"gene-IGSF5",384.082027377475,-0.38830899460678,0.394370255446732,-0.98463053245969,0.32480558645151,0.637144318378903
"gene-LOC121921232",33.5736084391392,-0.581255728543267,0.590243747946866,-0.984772359834621,0.324735900354638,0.637144318378903
"gene-ERCC3",1140.9417717485,-0.198592809497844,0.201722736250849,-0.984484015975705,0.324877586736343,0.637155934913111
"gene-COL6A1",899.66902183787,-0.273615805222667,0.277935614216478,-0.984457519033722,0.324890608819631,0.637155934913111
"gene-MEN1",265.064387719009,-0.369852775140902,0.375740760262025,-0.984329660915636,0.324953450243642,0.637210392231677
"gene-TNPO1",1555.44455108589,-0.261471518232358,0.265662451924196,-0.984224591539062,0.325005097071521,0.637242888365572
"gene-ADAMTS18",19.3833218251607,-1.97605045124981,2.00848908864614,-0.983849233944213,0.325189647634904,0.637535935926506
"gene-LOC121936074",572.249617555166,-0.343769808747364,0.349704872708075,-0.983028363560535,0.325593479223775,0.637777070677903
"gene-RUNX3",4.20191713675332,2.0528527043217,2.08793199927169,0.983199024220028,0.325509494953958,0.637777070677903
"gene-LOC121920398",1.81476960212166,-2.61087147320373,2.65579154148733,-0.983085996177829,0.32556511590784,0.637777070677903
"gene-CD3E",1867.39476130377,-0.388698046596064,0.395403928503295,-0.98304042670336,0.325587542335761,0.637777070677903
"gene-AQR",1418.66445274355,0.277661390616632,0.282325791774251,0.983478657304718,0.325371914434554,0.637777070677903
"gene-NHLRC1",80.3920087403197,-0.90564596615984,0.921223886627492,-0.983089973356335,0.325563158638507,0.637777070677903
"gene-TMEM26",33.6625414277936,0.679549638242453,0.691028547877941,0.98338866075687,0.32541618894289,0.637777070677903
"gene-DDX56",1837.161549327,-0.285697558965089,0.290544795989055,-0.983316730876336,0.325451578229924,0.637777070677903
"gene-ZNF281",838.081071254737,-0.251528725775304,0.255918374010338,-0.982847467470795,0.325682515862049,0.637813942889048
"gene-LOC121923948",2.25338844102039,-2.50834841875443,2.55208920528647,-0.982860792467034,0.325675956789489,0.637813942889048
"gene-LOC121929762",11.9470249068217,1.52186590860672,1.54855531945987,0.982764961304413,0.325723130463938,0.637824728849841
"gene-LOC121920667",3.51160746499511,2.4286321653353,2.47141357477186,0.982689498077832,0.325760280981985,0.637828729914937
"gene-EIF3L",5362.28849720646,-0.169369184283719,0.172393288583026,-0.982458108873243,0.325874210975605,0.637983045797931
"gene-NBAS",627.168597298952,0.171232458383053,0.174346609718283,0.982138159495834,0.326031788353001,0.638222770261537
"gene-LOC121937445",254.844977385111,0.465279776898691,0.473863135582975,0.981886418166452,0.326155807587336,0.638350903419473
"gene-TRNP1",69.7390770360991,0.706573509278002,0.719625607675261,0.98186265433296,0.326167516316764,0.638350903419473
"gene-GPR20",7.43282892775717,-1.29992150315411,1.32415488482392,-0.981698982537809,0.326248166819102,0.638439971431434
"gene-LOC121927064",12.7755622303083,1.07869232749927,1.09892633093064,0.981587479650041,0.326303118123616,0.638478734525563
"gene-LOC121922412",4.6800366667899,1.31597502932432,1.34110338169796,0.981262926694114,0.326463099857852,0.638585443391199
"gene-MMS19",2424.77247235061,-0.292164828727839,0.297741039408549,-0.981271608738293,0.326458819558593,0.638585443391199
"gene-SELENOH",773.86028496276,-0.426356091367476,0.434474330799384,-0.981314800768619,0.326437526173499,0.638585443391199
"gene-LOC121935596",481.695849660755,-0.341022437406178,0.347612464746058,-0.981042028096736,0.326572016443084,0.638729722762186
"gene-RAB14",1532.27077463895,0.320728803615914,0.327049473667113,0.980673657779274,0.326753698155418,0.639016274282846
"gene-LOC121915566",78869.7633972753,-0.506000235888166,0.516017707860555,-0.980586960835273,0.326796466977486,0.639031128193625
"gene-POLE4",82.6047489237935,-0.511742306665976,0.522071987629951,-0.980214067774698,0.326980461822423,0.639047012735562
"gene-LOC121925287",216.123265460529,0.570166690756705,0.581651400982369,0.980254994303689,0.326960264354165,0.639047012735562
"gene-LOC121914161",12008.8846488735,0.417895997343591,0.426241997779346,0.980419572732775,0.326879052170445,0.639047012735562
"gene-LOC121934108",173.114503156274,-0.311093772705684,0.317354055138423,-0.980273507360704,0.326951128324369,0.639047012735562
"gene-UNC93B1",2407.93846398726,-0.336488625470418,0.343181202645673,-0.98049841563681,0.326840151322679,0.639047012735562
"gene-DOK4",50.9511015341861,0.430580407658521,0.439347825213689,0.980044472620518,0.327064166604137,0.639073110224129
"gene-LOC121921959",432.88647971949,-0.286613022382081,0.292446625466007,-0.980052417856999,0.327060244870799,0.639073110224129
"gene-CXCL12",191.659532710401,-0.599945204402161,0.612205841900989,-0.979973014532568,0.32709943937046,0.639073299761535
"gene-LOC121936595",160932.014171761,-0.311253192553167,0.317698236528512,-0.979713315233442,0.327227651576803,0.639147903150997
"gene-SPNS1",1013.68895493099,-0.225454351525987,0.230109683831886,-0.979769072607563,0.327200121698004,0.639147903150997
"gene-CRELD1",616.393347216593,0.239447506489382,0.244444313212012,0.979558506978659,0.327304095135472,0.639147903150997
"gene-POLR1E",673.96261267099,-0.213805027992032,0.218243109888777,-0.979664503960711,0.327251753093026,0.639147903150997
"gene-GIMD1",1.76416564241249,2.58810548891944,2.64216574472829,0.979539415376679,0.32731352327812,0.639147903150997
"gene-LOC121921493",57.5703558241305,0.499246310220653,0.509786946132919,0.979323448761834,0.327420187897864,0.639232066805032
"gene-LOC121930736",7052.63673596731,-0.273391972007209,0.279221665166661,-0.979121630279037,0.327519885233195,0.639232066805032
"gene-RGS5",1596.65361454668,-0.763139419985418,0.779332844678412,-0.979221426629753,0.327470583865501,0.639232066805032
"gene-SARDH",5619.82286916297,0.42140740547696,0.430313112370967,0.97930412381594,0.327429733472862,0.639232066805032
"gene-CCL28",33.8503714256535,-0.603012727265729,0.615887232610918,-0.979096002216817,0.327532546779395,0.639232066805032
"gene-SPA17",168.557084925732,-0.484797530299794,0.495190957014501,-0.979011275211145,0.327574408424798,0.639245096913183
"gene-DUSP11",775.68588986967,-0.238276519281754,0.243439734139844,-0.978790582908196,0.327683463667742,0.639325420712619
"gene-CCDC57",55.0457681153856,-0.483226249959974,0.493699817899978,-0.978785554378864,0.327685948793258,0.639325420712619
"gene-PANK4",653.31728239303,-0.227081309391435,0.232093658822442,-0.978403763995801,0.327874667317674,0.639624928146408
"gene-LOC121916232",17.8093076405396,1.97976220798291,2.02375395297237,0.978262305590631,0.327944607938022,0.639654190070548
"gene-SRI",846.401100092879,-0.311814039288899,0.318752969502173,-0.978231009975808,0.327960082590663,0.639654190070548
"gene-LOC121917533",2.84346682042726,-1.20152453355546,1.22840279393162,-0.978119342849969,0.3280153021742,0.639693217035302
"gene-LOC121922208",119.562831296383,0.428200856887833,0.43790757850412,0.977833857889729,0.328156502393873,0.63988654429206
"gene-HUS1",1375.11030723603,-0.344121927919325,0.351943340284338,-0.977776501300765,0.328184875589686,0.63988654429206
"gene-TF",312294.096474437,-0.536179644970783,0.548506159099715,-0.977527118110826,0.328308259133447,0.640058423858403
"gene-LMO2",1223.36494771727,-0.233680308379123,0.239079739301869,-0.977415773756017,0.328363357007292,0.640097153445117
"gene-KCNK1",2.27223748076884,-2.49641089752812,2.55438934856936,-0.977302422172364,0.328419454302206,0.640107058648151
"gene-LOC121930432",230.031470572665,0.479064740166991,0.490210597060404,0.977263125358264,0.328438903606234,0.640107058648151
"gene-LOC121918308",1039.12138370926,-0.177444775209127,0.181620222620856,-0.977010008293814,0.328564197584118,0.640282563735735
"gene-CD14",4.17598206390502,-1.74136644857046,1.78315923014282,-0.976562507225444,0.32878578825951,0.640645667213511
"gene-NEK1",286.960025339258,-0.285220015377491,0.292110272299513,-0.976412137554147,0.32886026907928,0.640653374290409
"gene-LOC121923986",1385.92896934765,-0.348322465294477,0.356711273200551,-0.976482918998308,0.328825208386546,0.640653374290409
"gene-LOC121933136",203.576509258357,0.328672580708982,0.336682141528281,0.976210318780375,0.328960250759891,0.640710745691006
"gene-USP39",924.050797746795,-0.154921597798657,0.158689219947496,-0.976257857023398,0.328936698385153,0.640710745691006
"gene-CCDC38",169.719112666234,-0.397664252284725,0.407395968740374,-0.9761123889229,0.329008772630434,0.640736561383827
"gene-LOC121929716",460.924223041578,0.301297275630682,0.308727664182693,0.97593222307537,0.329098052557189,0.640773059571215
"gene-CLIP4",87.0904840489034,0.388901965169424,0.398466264375114,0.975997217177999,0.329065843373588,0.640773059571215
"gene-ADCY2",104.370734959661,0.862349479991153,0.883998534806685,0.975510078395926,0.329307304891008,0.64097440703448
"gene-BMF",172.841115321968,-0.445232057770017,0.456364841101487,-0.975605519249467,0.329259988401086,0.64097440703448
"gene-WDR83",392.837305144554,-0.282554636306342,0.289643458375234,-0.975525695941288,0.329299561915408,0.64097440703448
"gene-LOC121923383",460.578930360211,0.335849836203868,0.34431481164277,0.975415012213636,0.329354440010664,0.640997478962373
"gene-LOC121936418",3.23806524094359,-1.80939301523879,1.85544713791207,-0.975178962670366,0.329471495518997,0.641004676891674
"gene-MPP7",64.1774141424696,-0.53159553368397,0.545157432377043,-0.975122968361746,0.329499266704719,0.641004676891674
"gene-ADRA2A",75.0907818327673,-0.773156518018101,0.792719721226053,-0.975321412241777,0.329400852433432,0.641004676891674
"gene-LOC121917966",947.363397546137,-0.332134741125342,0.340590675557498,-0.975172736545664,0.329474583380496,0.641004676891674
"gene-DCP1A",421.237421811995,0.269841342885847,0.27681110298628,0.97482124082003,0.329648938935519,0.641158540047159
"gene-GSN",1542.06384509004,-0.373775427812376,0.383409469338678,-0.974872708431227,0.32962340526391,0.641158540047159
"gene-TNFRSF12A",239.429716742209,0.776097928831499,0.796382346503452,0.974529297690974,0.329793799510318,0.64137162807787
"gene-HDDC3",1480.91195952535,-0.280306284041499,0.287746765411324,-0.974142258874085,0.329985909588702,0.641607877291047
"gene-ALAS2",992.313351276248,-0.388972658053184,0.399294933028499,-0.974148745397232,0.329982689349703,0.641607877291047
"gene-LYVE1",2218.10589058696,-0.357962640673781,0.367536923687952,-0.973950146510178,0.330081293133227,0.641655995468058
"gene-LOC121921815",78.4426275465286,0.330280752520718,0.339107684771068,0.97397012026929,0.330071375355822,0.641655995468058
"gene-ENY2",1574.43640688222,-0.47646507279169,0.489293902343669,-0.973780933114984,0.33016532215314,0.641750676460708
"gene-LOC121916819",387.400210045627,0.28790622612968,0.295724433221327,0.973562525738968,0.330273800690946,0.641892855258141
"gene-LOC121928465",269.846378939722,-0.586760657720526,0.602836165942393,-0.973333537153105,0.330387559474305,0.641990112506309
"gene-SPAG5",8.02718426194708,1.15021751539025,1.18174707395584,0.973319537437012,0.330394515187912,0.641990112506309
"gene-LOC121920910",14.2067891935238,-1.39781723950534,1.43630248617646,-0.97320533310948,0.330451260778486,0.642031708461505
"gene-GPR171",9.9312664958315,-1.15051970442573,1.18247106755998,-0.972979158635834,0.330563660459159,0.642181413945893
"gene-BHLHE41",47.6754356044129,-0.585133463464303,0.601678927646333,-0.972501173928838,0.330801281150756,0.642525397466403
"gene-TARS2",312.169011032396,0.250777594192601,0.257874107092352,0.972480707816045,0.330811457942577,0.642525397466403
"gene-CDC42EP4",245.736993793813,0.399425139029258,0.410777271020982,0.972364264547772,0.330869363310371,0.642569170777425
"gene-PAK5",19.0563350636191,0.969869951768326,0.997613744114629,0.972189845508869,0.330956111364254,0.642645263258249
"gene-FLT1",642.527436808861,-0.573256439986033,0.589709505302348,-0.972099711521727,0.331000945653042,0.642645263258249
"gene-LOC121933223",14.3579043994465,-1.16648404155476,1.19999740264175,-0.972072138645296,0.331014661689272,0.642645263258249
"gene-PTCRA",5.80729372445436,0.889216859598864,0.914861193748176,0.971969152998777,0.331065894809569,0.642653533522908
"gene-DCTN5",913.515342173871,-0.255476399061344,0.262876294256018,-0.971850275751883,0.331125040032361,0.642653533522908
"gene-PGM2L1",475.414112576687,0.407020374087722,0.41879936351021,0.97187438556792,0.331113044077303,0.642653533522908
"gene-DROSHA",743.259908473083,0.228881120555815,0.235561094145757,0.971642288323687,0.331228536850068,0.642785735685968
"gene-GP1BB",86.3454984971229,0.569623445987539,0.586386516685379,0.971412932902013,0.331342690866533,0.642938588877836
"gene-MINDY4B",56.4534289530179,1.0792689256425,1.11150118543265,0.971001146726078,0.331547707540866,0.643267700833239
"gene-LOC121922217",53.2680459047214,-0.359939711702767,0.37072479392831,-0.970908117282201,0.331594035620207,0.643288888323322
"gene-LOC121922685",8.91754260187849,1.09594266948443,1.12889539782525,0.970809759341474,0.331643021808623,0.643315227441711
"gene-ELF1",540.62548725698,0.168509953800719,0.173683334945823,0.970213715975011,0.331939975307459,0.643524352656652
"gene-MON1A",203.572884951035,0.368487992937254,0.379713984832126,0.970435663833043,0.331829379063727,0.643524352656652
"gene-LOC121927381",445.806131961682,0.339044222828851,0.349447793481783,0.970228541009592,0.33193258727537,0.643524352656652
"gene-LOC121925590",3.9889342368257,-1.4905872618502,1.53642970322408,-0.97016300760283,0.331965246546377,0.643524352656652
"gene-XRCC6",746.630873518267,0.194731720728103,0.200734540012129,0.970095732983155,0.331998775729348,0.643524352656652
"gene-CIAO3",245.419865977302,0.228321801632089,0.235306340403795,0.970317252141526,0.33188838044622,0.643524352656652
"gene-LOC121914361",1369.53149472336,-0.257407033324957,0.265256023105943,-0.970409758507724,0.331842286415921,0.643524352656652
"gene-LOC121924929",11.2225404263495,1.25976739944002,1.29918675562105,0.969658437472147,0.332216773984699,0.643866847520101
"gene-LOC121929789",5.6009655295427,-2.04886136965757,2.11310150973933,-0.969599122528817,0.332246350478916,0.643866847520101
"gene-SLC7A7",114.98416310645,-0.397377253672496,0.409891344805562,-0.969469735597852,0.332310873206187,0.643923202262159
"gene-SMOX",479.237464806607,-0.438188571287024,0.452087442727637,-0.969256232031672,0.332417360948832,0.644060852481432
"gene-LOC121920571",5.62393974452447,-1.98319568739578,2.04634353468998,-0.969141130888481,0.332474778317816,0.644103409306683
"gene-LOC121923399",346.026032214284,-0.318847537001976,0.329033247957841,-0.969043520619623,0.332523475510386,0.64412906525991
"gene-C3H10orf88",115.976964477516,-0.260117692815249,0.268457924773336,-0.968932815206968,0.332578711368499,0.644167380399029
"gene-LOC121923577",125.748014852766,0.847596403912866,0.87503658469441,0.968641104541787,0.33272428718095,0.644380646999627
"gene-ADCY3",171.474001877578,-0.401285406492012,0.414474084332906,-0.968179728626165,0.332954617034003,0.644624406484609
"gene-LOC121929301",19.2738255149465,0.781327318199498,0.807009786435473,0.968175766059277,0.332956595687559,0.644624406484609
"gene-WRN",237.820064825017,0.224650294017756,0.232023357438523,0.968222753509977,0.332933133635647,0.644624406484609
"gene-LOC121930556",461.229154178212,-0.269986333688796,0.279060254137161,-0.967484009944659,0.333302130970026,0.644729178057677
"gene-MBD1",822.535628500932,-0.339955673316084,0.351421122076602,-0.967374047715838,0.333357078905924,0.644729178057677
"gene-NUP155",657.569586082633,-0.195829973415486,0.202453016928081,-0.96728602214435,0.333401069344555,0.644729178057677
"gene-PDRG1",992.967164389169,-0.421759359650757,0.435851959597605,-0.967666544484832,0.333210931680655,0.644729178057677
"gene-LOC121921911",224.671388793366,-0.194452526839906,0.200969062427495,-0.967574434050318,0.333256950580303,0.644729178057677
"gene-IL7R",25.3160163400858,-0.919336344314523,0.950226052786785,-0.96749225262592,0.333298012351936,0.644729178057677
"gene-LOC121921471",55.7050469056839,-0.53552101014407,0.553418361546891,-0.967660358516485,0.333214022097326,0.644729178057677
"gene-LOC121915354",23.3218833025338,-1.63085087247812,1.68547782016533,-0.96758963717372,0.333249354730321,0.644729178057677
"gene-LOC121923184",4.80951571052757,-2.04595889499114,2.11508949319641,-0.967315520961339,0.333386327007641,0.644729178057677
"gene-ABLIM2",40.1720881669368,0.595665391161695,0.615622428708229,0.967582341682368,0.333252999721182,0.644729178057677
"gene-LOC121923061",203.780482701194,-0.507649648958204,0.524778130605814,-0.967360526956724,0.333363835609468,0.644729178057677
"gene-LOC121928714",14.0063193971696,-1.00849607532212,1.04287056733788,-0.967038582646452,0.333524746339409,0.644762459192847
"gene-LOC121915488",3281.14732785819,-0.253311249057484,0.261910874706234,-0.967165832047273,0.333461139929225,0.644762459192847
"gene-BMP2",572.503748692833,0.519595142925787,0.53726992942275,0.967102594935933,0.333492748417077,0.644762459192847
"gene-EHD4",320.077855681884,0.399302374827379,0.412952045813344,0.966946111238942,0.333570973662702,0.644783216246832
"gene-LOC121935428",1.84093375590863,2.9106154351884,3.01109491514885,0.966630251522483,0.333728906068963,0.644814076939373
"gene-LOC121922967",86.8875147167021,0.386698110350966,0.400035262714236,0.966660058233923,0.333714000411985,0.644814076939373
"gene-SEPHS1",441.245199718475,-0.284348852959395,0.294126912267747,-0.966755645605625,0.333666202243239,0.644814076939373
"gene-GSK3B",635.595774362612,0.368937532241959,0.381610545916089,0.966790714224873,0.333648667396404,0.644814076939373
"gene-TSEN2",162.474334233225,-0.283655531415296,0.293496743067533,-0.966469094173312,0.33380950462418,0.644832650718991
"gene-RPL13",31644.9640006841,-0.322787969252204,0.333971051808309,-0.966514814695605,0.333786637447241,0.644832650718991
"gene-RPS15",23859.0466899937,-0.318325046011673,0.329503425805398,-0.966075072614489,0.334006616881978,0.645076242746016
"gene-NOP2",629.63655051049,-0.213273621585458,0.220755817377541,-0.966106461514958,0.333990911596592,0.645076242746016
"gene-RARB",122.619618195087,-0.402349936805914,0.416650432971858,-0.965677471966265,0.334205595677792,0.645102950415537
"gene-FNDC10",44.9581153640996,-0.377993836666426,0.391418246718695,-0.965703157262578,0.334192739191475,0.645102950415537
"gene-SHC3",54.2599700122024,-0.539098495705062,0.558242124644247,-0.965707301376827,0.334190664931551,0.645102950415537
"gene-KCNE5",19.2545393131817,0.473180688806869,0.489894588354409,0.965882661403379,0.334102899313552,0.645102950415537
"gene-LY86",192.668702868328,-0.507664539292351,0.525738513166076,-0.965621742708403,0.334233491427865,0.645102950415537
"gene-OSGIN1",4336.05410857286,-0.975808512401379,1.01037174868726,-0.965791565004873,0.334148490127731,0.645102950415537
"gene-MYL9",524.218791514184,-0.402277722587562,0.416790819487798,-0.965178942957354,0.334455191928424,0.645462282446953
"gene-ARID1B",1199.44603219728,0.186611264562837,0.19341732236341,0.964811539538402,0.334639215014528,0.645748832542108
"gene-PSTPIP1",90.611783175559,0.569755859771951,0.590672612445743,0.964588246969529,0.334751088493958,0.645800608379279
"gene-KCNIP4",65.4986003986271,0.983853561101038,1.0200181532931,0.964545148461025,0.334772684374507,0.645800608379279
"gene-LOC121917850",64.2593494670188,0.413933977628933,0.429093082112633,0.964671757444645,0.334709245465407,0.645800608379279
"gene-MEIS1",19.418324954666,0.846432639572497,0.877622447056208,0.964461018985635,0.334814842714688,0.64581336261179
"gene-RAPH1",566.495260719112,-0.317958063541521,0.329749006107172,-0.964242674436391,0.334924273879673,0.64595586070551
"gene-TNPO3",3810.1813225247,-0.372763611689234,0.38666480637155,-0.964048461475549,0.33502163000032,0.646075042335825
