"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene-SLC2A9",2241.06275244935,0.180472911010568,0.179106455993308,1.00762928957352,0.313632462437514,0.625068612479371
"gene-TMEM33",4593.07722389097,0.162246727138328,0.161080785498467,1.00723824158327,0.31382029999645,0.625068612479371
"gene-LOC116520262",38.9982609253813,-0.617986924722903,0.613542109235427,-1.00724451577254,0.313817285643105,0.625068612479371
"gene-GPN1",581.589210935102,-0.130610217873506,0.129713895016545,-1.00690999878499,0.313978026584524,0.625156731004318
"gene-POLD4",1420.08333743889,-0.209654413112506,0.208210345168783,-1.00693562052622,0.313965712999423,0.625156731004318
"gene-LOC116515757",121.886350556459,0.430075119086152,0.427104972435664,1.00695413737178,0.31395681416289,0.625156731004318
"gene-LOC116517839",17.1302400671523,-0.635276509615987,0.630987742223375,-1.00679691078863,0.314032379483555,0.625179926943443
"gene-CLEC11A",23.6396890679286,-0.394131618086934,0.391497487705293,-1.00672834555614,0.314065336650397,0.625179926943443
"gene-GLRX",699.738131550984,0.293743922342066,0.291843024896242,1.00651342428519,0.314168657338055,0.625310277149067
"gene-LOC116520458",14.3204510041765,0.457153689759371,0.454333180213723,1.00620802016776,0.314315514961669,0.625517086022574
"gene-LOC116503397",148.548295870063,-0.324665136294786,0.322693612072026,-1.00610958552945,0.314362858182434,0.625517086022574
"gene-LOC116508157",92.8047027091126,0.419863712081507,0.417380970558495,1.00594838216915,0.314440400836856,0.625517086022574
"gene-RBPMS",213.089698206902,-0.119346840815211,0.118646368153542,-1.00590386939416,0.314461814757083,0.625517086022574
"gene-PRKAG2",2859.22137590471,0.21991391296587,0.218595788195877,1.00602996416752,0.314401156381534,0.625517086022574
"gene-ACER3",409.962000012783,-0.148023976322119,0.147211100873761,-1.00552183526605,0.31464564071369,0.625807420680521
"gene-LOC116504305",245.563250991591,-0.628864918833054,0.625639338368602,-1.00515565481043,0.314821904544505,0.625932001263533
"gene-CMSS1",196.643928960831,0.179007916677706,0.178078855120294,1.00521713572779,0.314792305690557,0.625932001263533
"gene-MX1",766.438405503784,-0.644310358595255,0.640957726951356,-1.00523065953171,0.314785795149977,0.625932001263533
"gene-RAD52",19.0775706517727,-1.12287487890606,1.11721824515677,-1.00506314122045,0.3148664469536,0.625945254704101
"gene-IFT27",112.717712042811,0.215641230229978,0.214706582733946,1.00435313852109,0.315208428985143,0.626362601991141
"gene-CENPA",22.4608555160802,-0.982361953840026,0.978542514332471,-1.00390319219821,0.315425277767337,0.626362601991141
"gene-FNDC3B",2637.2941424056,0.260050606977617,0.258943000638323,1.00427741370326,0.315244917224953,0.626362601991141
"gene-LOC116504058",70.5028205592922,-0.433664753969096,0.432015945152562,-1.0038165462063,0.315467047504573,0.626362601991141
"gene-SPOPL",3637.7610869813,0.119758484272095,0.119309630739044,1.00376208970114,0.315493301402291,0.626362601991141
"gene-LOC116506660",91.4744160436778,0.206376299920527,0.205557695266652,1.00398235956485,0.315387116453512,0.626362601991141
"gene-LOC116505556",51.5057924487983,2.90104838612756,2.88885070031664,1.00422233167314,0.315271460416474,0.626362601991141
"gene-SFRP1",104.039631859846,-0.349341815893873,0.347925403837755,-1.0040710222378,0.31534438168557,0.626362601991141
"gene-CASP9",2495.93574157024,-0.202531790862752,0.201736321945474,-1.00394311202666,0.315406034698145,0.626362601991141
"gene-LRRN4CL",36.064035357946,0.794074959775064,0.790577693816228,1.00442368408088,0.315174438883768,0.626362601991141
"gene-NCAPD3",208.066835374771,-0.423789065126944,0.422190909623276,-1.00378538586985,0.315482069965499,0.626362601991141
"gene-FTSJ3",2724.9512283381,0.264293978993932,0.263381328534082,1.00346512968451,0.315636493348904,0.626571614304383
"gene-SOWAHB",10.6496532640284,-0.619459325808908,0.617560261776765,-1.00307510724003,0.315824624149644,0.626869774044802
"gene-CAMKMT",108.877328024912,0.216473771924684,0.215857525306743,1.0028548766927,0.315930886835809,0.626956975347836
"gene-HOMER2",6.60217022131899,0.868550652318456,0.866102348349699,1.00282680675491,0.315944432451699,0.626956975347836
"gene-PPCDC",80.0335175949011,-0.160816663281907,0.16041185339034,-1.00252356595234,0.316090790660321,0.627172098265393
"gene-WRAP73",793.162627388133,-0.0939385179739937,0.0937154671642032,-1.00238008534279,0.316160056629264,0.627234225192704
"gene-C12H19orf47",1918.43800538481,-0.141615095991283,0.141317349490929,-1.00210693521657,0.316291948731019,0.627285737684153
"gene-LOC116502418",96.8682656930305,0.161109948220116,0.160786464012004,1.00201188707084,0.316337851740272,0.627285737684153
"gene-B4GALNT1",8159.42872218237,0.122759573622955,0.122511925932553,1.00202141700505,0.316333249110746,0.627285737684153
"gene-MNS1",758.560820708177,0.157745978241902,0.157393369533041,1.00224030217986,0.316227547218593,0.627285737684153
"gene-VSTM4",56.6397113212158,-0.232250805683179,0.231803262195559,-1.001930704009,0.316377062140995,0.627288221828685
"gene-FANCE",26.0478094190803,-0.631140865803836,0.630341320229589,-1.00126843274998,0.31669704999171,0.627546216806115
"gene-CEP112",225.650294658705,-0.156020486166324,0.155803012407284,-1.00139582512353,0.316635481668159,0.627546216806115
"gene-FLNB",11165.3638256096,0.1586104529118,0.158374118658842,1.00149225299537,0.316588883610811,0.627546216806115
"gene-LOC116505756",623.320468460911,0.322165624605643,0.321736594399924,1.00133348277189,0.316665610544498,0.627546216806115
"gene-LOC116516749",4.38412120329183,-0.673386602968055,0.672476302498993,-1.00135365434541,0.316655861799702,0.627546216806115
"gene-C8B",68083.5213159439,0.140204083281415,0.140088921834154,1.00082205963008,0.316912842653789,0.627842880785292
"gene-LOC116506886",4.55587680696473,-0.701909177250099,0.701402053718397,-1.00072301403883,0.316960737891304,0.627842880785292
"gene-LOC116503774",117.723163777567,-0.194684528222599,0.19452886297204,-1.00080021672969,0.316923404764367,0.627842880785292
"gene-GNAT2",99.6770674512954,-0.244015406862866,0.243977902463138,-1.00015372047775,0.317236121869928,0.6280117059423
"gene-SEPTIN9",3145.08189256724,-0.151862535793979,0.151977543675433,-0.999243257400585,0.317676865539811,0.6280117059423
"gene-ZNHIT6",432.417324004977,-0.139750917851709,0.139835693306481,-0.999393749530129,0.317603986527609,0.6280117059423
"gene-TRIM33",1381.93080748755,0.0735682069293753,0.0735879702157945,0.999731433189947,0.317440495927031,0.6280117059423
"gene-LOC116518387",3535.16557716959,-0.0897984826307991,0.0898514131535357,-0.999410910514605,0.317595676652319,0.6280117059423
"gene-LAPTM4A",5578.33552854435,0.111587834956793,0.111545892184144,1.00037601360147,0.317128573507087,0.6280117059423
"gene-TBL2",1849.44797117763,0.1680894673567,0.168114023587542,0.999853931097965,0.317381201821742,0.6280117059423
"gene-WNT5B",78.8550250400508,-0.271351824030871,0.271269185745301,-1.00030463572685,0.317163104463426,0.6280117059423
"gene-LOC116506478",2765.24176152958,-0.220660874594005,0.220705503269689,-0.999797790834289,0.317408375153408,0.6280117059423
"gene-COQ8B",2034.17369728332,0.140487158359978,0.140536279570105,0.999650473100065,0.317479687978681,0.6280117059423
"gene-LOC116512193",4829.92234199478,0.275124796726359,0.275225409180159,0.999634436173245,0.317487451687169,0.6280117059423
"gene-LOC116502928",40.1404802139923,-0.639349059358879,0.639755953120529,-0.999363985970486,0.317618399294468,0.6280117059423
"gene-LOC116508202",2331.70337876084,0.0844790514592391,0.084456101934481,1.00027173317537,0.31717902278313,0.6280117059423
"gene-LOC116513600",13.9098515870975,0.350665473862742,0.351024690392958,0.998976663066594,0.317805996417491,0.6280117059423
"gene-LOC116515581",10.1414149333809,0.918674038975627,0.919495156597334,0.999106990813584,0.31774286498585,0.6280117059423
"gene-MANEA",1796.60704364099,0.207981830793131,0.208092930416156,0.999466105730731,0.317568950401297,0.6280117059423
"gene-MCAM",246.599759041574,-0.247524652571671,0.247764319968837,-0.999032679938759,0.317778860548967,0.6280117059423
"gene-CDYL2",117.371936160779,-0.278582299172745,0.278827830145803,-0.999119417265739,0.317736845977685,0.6280117059423
"gene-MRPL12",1382.9022769076,-0.140800100733988,0.140820087190068,-0.999858070986328,0.317379198069672,0.6280117059423
"gene-LOC116518540",5.10654898195734,1.31515377250579,1.31600111388549,0.999356124116642,0.317622206406192,0.6280117059423
"gene-TMEM119",60.7410387313236,0.222462307978977,0.222752288381072,0.998698193386913,0.317940916109401,0.628203201772353
"gene-BCOR",1742.41233687988,0.126578149207079,0.126815020299031,0.998132152710356,0.318215280786764,0.628670141097677
"gene-LOC116507401",3146.44209505697,-0.191271333562256,0.191697690672897,-0.997775888122886,0.318388044736766,0.628872307968035
"gene-DISP1",533.843708101612,0.104575634529736,0.104818211642535,0.997685735055033,0.318431772544869,0.628872307968035
"gene-LOC116506007",2144.12768097402,0.236969339542045,0.237519020065412,0.997685741027327,0.31843176964794,0.628872307968035
"gene-SUPT5H",3058.82479896527,0.104404255491217,0.104660371028731,0.997552889073511,0.318496215275035,0.628924417927497
"gene-TRIM28",15042.8832340482,0.147131129354937,0.147527638385603,0.997312306798883,0.318612941925778,0.628929464675754
"gene-VLDLR",190.309096057099,-0.46417126069919,0.465414330031306,-0.997329112466235,0.318604787176261,0.628929464675754
"gene-EIF2S1",1343.9022499986,-0.179310613900549,0.179793376863477,-0.997314901297533,0.31861168296735,0.628929464675754
"gene-LPL",13424.5095970018,0.265401283252108,0.266168693977265,0.997116825748025,0.31870780681399,0.628967421792143
"gene-LOC116503845",1002.51978343968,0.174784637008688,0.175290203494924,0.997115831483127,0.318708289367506,0.628967421792143
"gene-PLEKHG4",436.328647784593,-0.16256431739606,0.163056592173048,-0.996980957528748,0.318773753118394,0.629021497795173
"gene-YTHDF1",2858.56086122602,0.11076823991401,0.111137800992101,0.99667474905215,0.318922410161507,0.629164587600461
"gene-LOC116507635",260.908089138839,0.277973542558034,0.278879126367845,0.996752773068372,0.318884527021205,0.629164587600461
"gene-SMIM5",35.7346403217446,-0.224675985571334,0.225466624147044,-0.996493323219342,0.319010509560613,0.629188170545254
"gene-PDE3A",94.8177533973716,-0.188106858188578,0.188768734060208,-0.996493720875307,0.319010316443617,0.629188170545254
"gene-SSTR2",5482.87529532743,0.177280073440919,0.177931571079748,0.996338493304615,0.319085706723772,0.629261382973396
"gene-LOC116505316",336.595937602244,-0.446472090406646,0.448179345031534,-0.996190688741428,0.319157502666163,0.629327871263693
"gene-ARMC9",112.887997870493,-0.228017531155889,0.228912646891585,-0.996089706061019,0.319206560997323,0.629349514082768
"gene-LOC116503018",697.818875413086,-0.128275723239583,0.128820313136303,-0.995772484296446,0.319360702399368,0.629385305278927
"gene-LPP",6061.32998822647,-0.15266870189191,0.153354215512752,-0.995529867773448,0.319478625192796,0.629385305278927
"gene-ASPHD1",10.1583880922749,0.459413392676608,0.461420083315916,0.995651054837302,0.319419719143018,0.629385305278927
"gene-JPH1",316.764385442952,0.375242705192102,0.376907741238092,0.995582377691365,0.319453100541184,0.629385305278927
"gene-LOC116523609",28.4749843493408,-0.63336394841367,0.636142444055494,-0.995632274394221,0.319428847388924,0.629385305278927
"gene-SEC63",8099.42528215566,-0.0938056353074035,0.0942293109103953,-0.99550378116004,0.319491306183282,0.629385305278927
"gene-NPR1",1604.14103876923,0.204126640812997,0.205014523144062,0.995669173493427,0.319410912720838,0.629385305278927
"gene-RAB3A",154.294258140798,0.187448796774832,0.188332726832484,0.995306550950978,0.319587192620486,0.629430030325112
"gene-PRTG",451.487443781164,0.184426707506777,0.185326701750809,0.995143742183237,0.319666358738876,0.629430030325112
"gene-LOC116510848",8.77955183150192,0.452767902394314,0.454960136707483,0.995181480450058,0.319648007282267,0.629430030325112
"gene-PDHA1",2575.28762962642,-0.140122939611261,0.140801890711542,-0.99517796886924,0.319649714873287,0.629430030325112
"gene-LOC116520807",692.96222155347,0.230660240742872,0.231829829596568,0.99495496823799,0.31975816654059,0.629535794644959
"gene-LOC116510307",3.94809509151,-0.553100251584438,0.556117893807768,-0.994573736509955,0.319943626311334,0.629597115794339
"gene-LOC116502519",349.191953127666,0.178031490265283,0.179016187690936,0.994499394505299,0.319979800045785,0.629597115794339
"gene-DYNLRB1",1289.97433030741,0.129525623237178,0.130209465122673,0.994748139969311,0.319858774630297,0.629597115794339
"gene-PBX3",8.2202641024815,-0.511969244756649,0.514746061448215,-0.994605462966043,0.319928189495096,0.629597115794339
"gene-PLK2",5143.99879141269,0.276326320978004,0.277819931102185,0.994623819398935,0.319919258216321,0.629597115794339
"gene-C1H15orf41",400.972566421441,-0.163604400833405,0.164545108513897,-0.994282979974377,0.320085119423265,0.629729367093914
"gene-ABCD3",8032.72741446414,-0.131580738980658,0.132406725311704,-0.993761749419439,0.32033887230432,0.63015357739569
"gene-LOC116522113",1305.32882416633,-0.760239474993488,0.765276289814766,-0.993418305403795,0.320506144465286,0.630374563151355
"gene-FHL1",420.4108140458,-0.313629873719999,0.315721697965522,-0.993374467896878,0.320527499344115,0.630374563151355
"gene-LOC116508478",808.305920273831,-0.223919569078923,0.225488828004127,-0.99304063558672,0.320690151975074,0.630619401658743
"gene-LOC116516479",1972.15132076603,-0.114725254168161,0.115554905092926,-0.99282028812107,0.32079754109643,0.630717683272566
"gene-LOC116515247",14.4131309138012,-0.626907375004276,0.631465628117793,-0.992781470739581,0.320816461671862,0.630717683272566
"gene-KCNIP3",34.2686581315527,0.3321399208581,0.334703268058209,0.992341433607804,0.321030997904927,0.630989328184684
"gene-LOC116503372",2400.80718250925,-0.479364810037833,0.483036782915536,-0.99239815060141,0.32100334077324,0.630989328184684
"gene-LOC116516017",35.4440801041531,-0.282862401337636,0.285082534406233,-0.992212314678549,0.32109396648429,0.6310092064551
"gene-ANGPTL3",4147.77830696994,-0.194373898265503,0.195909019845629,-0.992164109741673,0.321117477083831,0.6310092064551
"gene-KHK",3001.93614105136,0.165476258972153,0.166797386274812,0.992079448412442,0.32115877098307,0.631015319137584
"gene-ANXA5",7367.82644310847,0.130126335590659,0.131195851271266,0.991847945874481,0.321271704973854,0.63116217265786
"gene-NSFL1C",786.389556650333,-0.13634528445403,0.137512910133907,-0.99150897411203,0.321437112514279,0.631337024175299
"gene-MMD",598.320039875956,-0.204164276471635,0.205912228017488,-0.991511181425781,0.321436035234857,0.631337024175299
"gene-FAM227B",11.4351000317829,-1.40486218591231,1.41726756783975,-0.991246972548488,0.321564999119652,0.631363095574596
"gene-DMAP1",595.656319427274,-0.142013604782484,0.143257408716128,-0.991317699064981,0.321530473250562,0.631363095574596
"gene-LOC116505659",96925.12783712,-0.217215680530201,0.219125621750057,-0.991283806956932,0.321547017726108,0.631363095574596
"gene-FAM221A",184.769712498852,0.240908629694788,0.243078870081345,0.991071867390894,0.321650488900233,0.631438140425655
"gene-LOC116504765",789.279910479004,0.27452222405862,0.277011960851458,0.991012168625551,0.321679638402734,0.631438140425655
"gene-IFNGR1",2128.48997046196,-0.0994687298117847,0.100394576054638,-0.990777925668522,0.321794030386522,0.631587665815637
"gene-DHX8",2072.24256946688,0.158749771524589,0.160251118266144,0.990631286958876,0.321865654560536,0.631653224945662
"gene-LCAT",19508.5614837291,0.184383647774897,0.186170289206301,0.990403187108848,0.321977088274519,0.631796884448432
"gene-LOC116523355",23.4451656521795,0.352196252803685,0.355744907083569,0.990024722183722,0.322162035443226,0.632084743883979
"gene-LOC116518528",154.672986123703,-0.226352478289356,0.228672111624671,-0.989856072439993,0.322244473047403,0.632126485574005
"gene-MKI67",447.413369581469,-0.523007395624503,0.528394981853564,-0.989803865642019,0.322269995018155,0.632126485574005
"gene-MDGA2",4.66600952621456,1.38626217799355,1.40068604904932,0.989702281203159,0.322319659669364,0.632126485574005
"gene-PEMT",18249.4146095394,-0.272909128662872,0.275758201049314,-0.98966822246591,0.322336312110138,0.632126485574005
"gene-PRKCE",317.140534689942,-0.283127214539752,0.286156381077341,-0.989414296734587,0.322460482473776,0.632144950576704
"gene-LOC116512753",177.118986488134,-0.255308497722418,0.258024030523269,-0.98947565932001,0.322430473146079,0.632144950576704
"gene-LOC116503097",86.5134000163664,0.403768196940604,0.408036835935924,0.989538594020491,0.322399696869291,0.632144950576704
"gene-LOC116511334",189.136278495264,0.171456405426327,0.173305354046043,0.989331266596505,0.322501091202963,0.632149571014134
"gene-LOC116512563",110.0790663216,-0.236647787290901,0.239305910591491,-0.988892362524519,0.322715807676625,0.63249542666792
"gene-KCMF1",3286.92244826157,0.0985059465441317,0.0997191225668507,0.987834068416459,0.323233919597377,0.633197936251969
"gene-NOP56",6487.15378111411,-0.175513277992669,0.177676804281363,-0.987823248524508,0.323239219519917,0.633197936251969
"gene-LAMP3",137.768992546523,0.403580480064159,0.408573502782151,0.987779377066812,0.323260709716814,0.633197936251969
"gene-GPALPP1",1589.72560271271,-0.102165081664224,0.10343014202997,-0.987768939103075,0.323265822834192,0.633197936251969
"gene-SPR",2261.47513090689,-0.214812444283528,0.217437364158193,-0.98792792634869,0.323187947414449,0.633197936251969
"gene-GAA",2896.30521760265,-0.102805105699361,0.10409466347205,-0.987611682196988,0.323342862727682,0.633273779264952
"gene-LRRTM3",5.01977577126985,1.94742219835367,1.97230656554788,0.987383113949481,0.323454859262716,0.633418059506534
"gene-RGL1",367.644313059386,0.230020864148552,0.232982537784983,0.987288001647728,0.323501470945473,0.633434278299157
"gene-LOC116507376",274.301463907915,0.186052192993965,0.188466811238285,0.987188098379466,0.323550435250514,0.633455099271413
"gene-SPATA5",1984.86214365299,-0.177912852492733,0.180253783848252,-0.987013136115411,0.323636198891311,0.633547953432575
"gene-LOC116514651",30.6657800495255,-0.98090222514544,0.993998172139451,-0.986824978796667,0.323728447061656,0.633653478164269
"gene-FBLN1",75.7651829060101,-0.613021711422767,0.621393516550199,-0.98652736968691,0.323874391300654,0.633789010140273
"gene-LOC116514935",15.5087621890654,0.267178615970957,0.270822198347035,0.986546219629275,0.323865146224703,0.633789010140273
"gene-C12H8orf48",130.298510065269,-0.144839367813739,0.146872306162198,-0.986158463759573,0.324055358201191,0.634068061760939
"gene-CDK11A",1155.13869747728,-0.0891084256816545,0.0903828693688365,-0.985899499583474,0.324182432482395,0.634091475820104
"gene-CTPS2",728.810805673471,-0.228918727061223,0.232157508186841,-0.986049207923912,0.324108966318987,0.634091475820104
"gene-ACAA2",9111.21090286947,0.221021042216122,0.224165218855859,0.985973842615796,0.324145948875207,0.634091475820104
"gene-LOC116521013",210.254492390505,0.33865563737288,0.343579340665483,0.985669384884824,0.324295377489608,0.634162277646818
"gene-USP35",5.28072355608673,0.841927741120741,0.854122468827065,0.985722506840183,0.324269301871301,0.634162277646818
"gene-LOC116519728",16.5559611935676,0.283028021684896,0.287176422732254,0.985554520778936,0.324351764731664,0.634184796054929
"gene-LOC116522622",7217.96710682663,0.221084695817883,0.2243399608473,0.985489589027642,0.324383642808442,0.634184796054929
"gene-SNRNP40",1042.03413195388,-0.099401081609342,0.100928835518349,-0.984863058201745,0.324691341315089,0.634261123708412
"gene-SGPP1",3876.56126457017,0.175544106705843,0.178194691655804,0.985125342818395,0.324562506369059,0.634261123708412
"gene-IFITM10",986.713333055179,0.240991561165496,0.24461427491425,0.985190096734857,0.324530704185094,0.634261123708412
"gene-PCP4",10.768391233014,0.551766478388252,0.560231384785774,0.984890338836052,0.324677939439371,0.634261123708412
"gene-DAO",2729.33767345088,0.242693084417019,0.246408241238659,0.984922757441212,0.324662013953923,0.634261123708412
"gene-LOC116509949",18.9329515095509,-0.386536719834956,0.392434959728033,-0.984970146652672,0.324638735144333,0.634261123708412
"gene-GCK",27.8521230432651,0.687614287396024,0.697911164746946,0.985246148978494,0.32450317723714,0.634261123708412
"gene-LOC116504183",24.5859470843487,-0.539589334036192,0.548005519921068,-0.984642151257731,0.32479987725332,0.634398152876536
"gene-LOC116511704",356.575367910542,0.229982431448259,0.233601999902634,0.984505404680255,0.324867075375178,0.634420344108758
"gene-DNAJC19",1713.04770708203,-0.135478737357837,0.137616920022476,-0.984462792334771,0.324888017196685,0.634420344108758
"gene-LOC116508786",1611.79846277899,-0.109301370110693,0.111039191429367,-0.984349477906826,0.32494370980488,0.634454129044831
"gene-LOC116510768",4.30479312150914,0.501962854605735,0.510301100646598,0.983660144902102,0.325282642104923,0.634592920449436
"gene-ARHGAP1",6929.72208527747,-0.0803228389479601,0.081652995129192,-0.983709646178596,0.325258295580199,0.634592920449436
"gene-LOC116520581",92.2494262545799,0.501100053549845,0.509370936055729,0.983762555103892,0.325232274360843,0.634592920449436
"gene-LOC116520197",610.304723171958,-0.169927780649992,0.172705488590197,-0.983916504548409,0.32515656795311,0.634592920449436
"gene-LOC116523611",6.43983355534043,-0.720416558615969,0.732143336676348,-0.983982947774114,0.325123897276046,0.634592920449436
"gene-KIAA2012",1664.25752838216,-0.144174319574142,0.146604430806475,-0.983424026006818,0.325398790263132,0.634592920449436
"gene-POLR2H",715.261248346536,-0.144733017826494,0.147069700615053,-0.984111732200536,0.325060579003256,0.634592920449436
"gene-UBE2H",737.399846161861,0.204235977422415,0.207632178513648,0.983643185196317,0.325290983776547,0.634592920449436
"gene-LOC116511347",18.0862644457995,0.373103877579738,0.379336728853951,0.983569080449859,0.325327434004785,0.634592920449436
"gene-LOC116502803",46.0924017530963,-0.391454674446749,0.398025721123419,-0.983490899386795,0.325365892148926,0.634592920449436
"gene-LOC116521207",7.44582010014203,-1.19210340050379,1.21232234324792,-0.983322139646496,0.325448917044075,0.634615787972907
"gene-LOC116504255",457.888173878021,0.233747178261846,0.237805060844946,0.98293609661341,0.325638890824262,0.634711853101553
"gene-ZEB1",3055.01039626906,-0.199560426415487,0.203030243685847,-0.982909850240198,0.325651809418375,0.634711853101553
"gene-LOC116511430",16.8742227620628,0.805465405323104,0.819358916227164,0.983043437217924,0.325586060718933,0.634711853101553
"gene-ZFP36",2381.58248798409,0.237817218488441,0.241919619869644,0.983042295687246,0.325586622519739,0.634711853101553
"gene-FRMPD4",13.4723698974654,0.557859662882627,0.567679048242442,0.982702575706791,0.325753842672816,0.634835849529594
"gene-ZMYND8",1441.12297320098,0.113007294659202,0.115084277376678,0.981952506764429,0.326123246368714,0.63540589123902
"gene-RNF6",817.943409691382,-0.160596740965022,0.163536351436077,-0.982024727559093,0.326087666291784,0.63540589123902
"gene-NUP98",4481.47896824247,0.0842549148774664,0.085853709754588,0.981377684415831,0.326406526565084,0.635702347242306
"gene-SEC31A",6487.80004425727,0.151982972854622,0.15485150570822,0.981475589530252,0.326358266311491,0.635702347242306
"gene-EXOC8",475.211568054072,0.113720475829818,0.115885084902865,0.981321072725956,0.326434434215082,0.635702347242306
"gene-APOA1",48513.9159839555,-0.292573451891341,0.298175590182664,-0.981211948677989,0.326488233057724,0.635702347242306
"gene-MRPS35",1037.06390869367,0.119590804638931,0.121876728554108,0.981243967225767,0.326472447114928,0.635702347242306
"gene-BBS9",364.366545750581,0.212147606438943,0.216217798382159,0.981175500011232,0.326506203763324,0.635702347242306
"gene-LOC116503973",26.0461494421937,0.432353261966664,0.4407466474513,0.980956439412139,0.326614223270039,0.635837749294459
"gene-LOC116518897",56.2533417158783,-0.269240668688289,0.274548467868951,-0.980667168817729,0.326756899125541,0.636040578910328
"gene-LOC116520099",23.8255103848499,0.814838541095974,0.831085958318016,0.980450376932219,0.326863853114703,0.636104109165001
"gene-NID2",1773.44092348312,0.150724506362791,0.153730714541418,0.9804449736177,0.326866519123151,0.636104109165001
"gene-LOC116505067",38.4673473285066,0.465332790087959,0.474652236648662,0.980365737605063,0.326905615985509,0.636105287857827
"gene-PPP1R12C",3206.6886463658,0.155671467033112,0.158844946874918,0.980021524736914,0.327075493748744,0.636286004672364
"gene-SEPSECS",3309.89491040863,0.175597693156824,0.179175892504792,0.980029683134561,0.327071466709858,0.636286004672364
"gene-IFNLR1",2052.27301699892,-0.153924507458291,0.157115167008061,-0.979692224433012,0.327238065428726,0.636527338662326
"gene-EVA1C",20.7205236441201,0.243983904216974,0.249072789632512,0.979568681817689,0.327299070493809,0.636571076730692
"gene-PYCR1",1002.95561957493,-0.324423138396553,0.331234539008842,-0.979436321367117,0.327364437978523,0.636623288071671
"gene-TEX261",1205.73968063788,-0.129955774398513,0.13279564025668,-0.978614765871246,0.32777036063013,0.637337684406817
"gene-LOC116506175",51.0859118203774,0.20758014240248,0.212158913725655,0.978418199627965,0.327867530519587,0.637451624631375
"gene-CD2",32.3899170535474,-0.346081020702606,0.353823111706305,-0.978118752711312,0.328015594014791,0.637633380869126
"gene-CYREN",2094.42041686701,-0.175778029729317,0.17971870801116,-0.978073076946457,0.328038182509337,0.637633380869126
"gene-LOC116518691",220.001358038528,0.147586012704251,0.150958038772542,0.977662494189046,0.328241277428956,0.637839339343829
"gene-JPH3",21.273848778981,-0.30581904587206,0.312793978630133,-0.977701192367514,0.328222131879486,0.637839339343829
"gene-LIMS1",523.271931060371,0.179067691538824,0.183166069610517,0.977624796555349,0.328259928665089,0.637839339343829
"gene-LOC116519091",125.63198995409,-0.286714996145345,0.29346416855396,-0.977001715603402,0.328568303023914,0.638213419813493
"gene-LOC116502571",24.5091930131175,0.886445786061378,0.907254356436756,0.977064237578198,0.328537351259057,0.638213419813493
"gene-ERGIC3",1765.8148616363,0.0843430824661564,0.0863190000181259,0.977109123697511,0.328515131364098,0.638213419813493
"gene-LOC116523826",73.7907981196384,0.505271217892618,0.517309272813593,0.976729481659005,0.328703095614993,0.638400206620446
"gene-CAPN2",238.062351392249,-0.168195249202687,0.172225589355115,-0.976598482446663,0.328767970702538,0.638451173188031
"gene-EMCN",745.123443337701,-0.162279971191302,0.166253768246926,-0.976098003085727,0.329015900854779,0.638695983426008
"gene-LOC116514697",451.607567550076,0.281558441450973,0.28847256332981,0.976031960200898,0.329048626581691,0.638695983426008
"gene-PTGIR",18.7875477954993,-0.467562498758811,0.47898898365587,-0.976144576833798,0.328992823789084,0.638695983426008
"gene-TROAP",280.292279174007,-0.229507953078809,0.235125405318939,-0.976108697260894,0.329010601850195,0.638695983426008
"gene-PXDC1",3809.79114988118,0.219781401857724,0.225226905029073,0.9758221462456,0.329152608087187,0.638747769052238
"gene-SLC7A4",19.3903913731208,0.497521708866181,0.509819787162337,0.97587759713171,0.329125125163491,0.638747769052238
"gene-SMOC2",181.191405633717,-0.240844692603788,0.246879593697998,-0.975555285862986,0.32928489194107,0.638929449831881
"gene-ABHD13",665.595186168137,0.0906461433733191,0.0929494729762474,0.975219551771779,0.329451365716179,0.639027379087509
"gene-LOC116519551",1222.37292464661,-0.286063553040811,0.293324880540633,-0.975244761077073,0.329438863787185,0.639027379087509
"gene-LOC116512409",24.3536166058377,0.582351852289734,0.597058359513903,0.975368392402808,0.329377556350895,0.639027379087509
"gene-LOC116512076",421.046510712823,-0.176793789579443,0.181383170244126,-0.974697869386083,0.32971015013344,0.639369518533992
"gene-LOC116510543",3.85453011458733,-1.49205343847099,1.53089215810258,-0.974630009418998,0.329743822247683,0.639369518533992
"gene-LOC116520122",7.97022364668298,-1.63776825899436,1.68014205047494,-0.974779637549926,0.329669579730816,0.639369518533992
"gene-LMCD1",121.430910952766,0.320302126238443,0.328844504920688,0.974023045681407,0.330045096685932,0.639578478873324
"gene-RTF2",2756.15503662129,-0.0898190262263874,0.0922142874649989,-0.974025052901692,0.330044100082106,0.639578478873324
"gene-DAD1",3545.83597606344,-0.171327690574182,0.175883963057591,-0.974095008980913,0.330009367445511,0.639578478873324
"gene-LOC116508175",10.1240931055139,0.386544674072152,0.396740395325387,0.974301277678384,0.329906970456135,0.639578478873324
"gene-LOC116510023",27858.0278133104,0.12565267395708,0.1289732411264,0.974253828621201,0.329930523543902,0.639578478873324
"gene-UBOX5",1665.73039714786,-0.200258742513295,0.205625778303363,-0.973899012884707,0.330106683920879,0.63962282313008
"gene-LOC116523405",5.23476991541803,-0.536041502125896,0.550478469982411,-0.973773782911115,0.330168873149913,0.639668323291378
